"timestamp","station","line","is_weekend","hour","time_slot","day_type","season","entry_flow","exit_flow","platform_passengers","outdoor_temp","outdoor_rh","solar_radiation","platform_temp","platform_rh","co2","people_load_kw","fresh_air_load_kw","envelope_load_kw","equipment_load_kw","total_cooling_load_kw","chiller_load_kw","fan_power_kw","pump_power_kw"
"2025-07-24 01:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","4.0","3","4","28.07","86.83","78.08","25.56","65.27","474.9","0.6","50.43","18.09","72.13","138.61","119.27","16.65","15.73"
"2025-07-24 01:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","41.0","42","11","28.12","86.92","5.5","25.13","66.19","514.8","3.77","57.32","18.14","75.92","154.09","132.43","18.24","16.99"
"2025-07-24 01:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","0.0","4","11","28.35","82.42","0.0","25.18","64.33","478.2","1.16","49.15","18.42","71.98","138.6","127.0","16.63","17.25"
"2025-07-24 01:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","0.0","7","9","28.47","83.84","0.0","25.05","64.75","425.0","1.07","50.76","18.57","72.13","139.72","124.79","16.7","14.38"
"2025-07-24 02:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","0.0","0","8","28.73","83.91","0.0","25.04","62.75","453.0","0.75","49.98","18.88","71.78","148.27","119.23","17.28","15.61"
"2025-07-24 02:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","23.0","0","3","28.4","81.61","4.11","24.65","63.86","433.4","1.04","50.2","18.48","72.93","139.81","117.72","16.74","17.18"
"2025-07-24 02:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","2.0","0","3","29.2","82.91","19.61","25.23","64.27","437.7","0.35","51.17","19.44","71.88","129.17","116.55","16.55","15.33"
"2025-07-24 02:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","12.0","8","4","27.83","80.14","2.77","25.8","65.88","500.4","1.03","46.9","18.0","72.78","128.28","133.97","16.66","16.08"
"2025-07-24 03:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","0.0","28","6","28.36","83.69","2.14","24.6","64.69","535.3","1.48","52.18","18.44","73.18","139.98","126.15","17.51","16.46"
"2025-07-24 03:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","0.0","0","4","27.93","87.08","27.1","24.93","64.9","458.2","0.37","48.38","18.0","71.78","143.98","130.39","16.87","17.1"
"2025-07-24 03:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","23.0","0","6","29.07","82.09","54.99","25.51","63.71","468.5","1.32","53.52","19.28","72.93","152.77","122.99","17.48","18.07"
"2025-07-24 03:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","21.0","20","8","29.15","83.3","0.0","25.63","65.9","519.0","2.1","56.38","19.38","73.83","160.29","141.84","17.39","16.93"
"2025-07-24 04:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","53.0","1","10","28.27","91.87","35.51","25.36","65.92","475.9","2.72","59.52","18.32","74.48","153.73","139.92","17.1","16.03"
"2025-07-24 04:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","0.0","0","10","29.97","88.95","0.0","25.39","68.57","483.8","0.94","57.81","20.36","71.78","163.37","128.56","17.39","16.17"
"2025-07-24 04:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","6.0","6","9","29.63","83.34","11.06","25.28","64.73","441.4","1.24","55.68","19.96","72.38","150.09","145.03","16.66","15.78"
"2025-07-24 04:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","0.0","2","6","27.97","83.59","0.0","25.45","65.26","420.0","0.63","47.39","18.0","71.88","","124.85","16.57","12.77"
"2025-07-24 05:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","","17","4","30.52","82.28","73.46","24.57","65.13","488.8","1.3","59.59","21.02","73.18","160.14","140.89","18.23","18.56"
"2025-07-24 05:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","17.0","8","6","29.52","85.36","0.0","25.31","65.26","474.0","1.39","57.57","19.83","73.03","163.8","145.13","17.02","16.39"
"2025-07-24 05:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","0.0","0","5","29.38","83.94","2.98","25.54","64.87","472.1","0.47","51.99","19.65","71.78","148.42","125.57","16.56","13.55"
"2025-07-24 05:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","0.0","0","5","30.56","83.83","0.0","25.36","65.78","538.3","0.47","56.28","21.07","71.78","143.21","133.72","16.56","17.33"
"2025-07-24 06:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","14.0","0","3","30.41","82.18","8.4","25.8","65.54","476.0","0.74","57.44","20.9","72.48","153.94","133.73","17.52","17.12"
"2025-07-24 06:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","20.0","55","8","31.16","84.15","32.06","25.81","64.16","477.4","3.22","67.54","21.79","75.52","172.63","137.26","18.27","19.9"
"2025-07-24 06:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","59.0","65","19","31.13","83.97","41.81","25.45","65.18","492.5","5.87","71.62","21.75","77.97","196.82","151.16","19.19","18.91"
"2025-07-24 06:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","35.0","35","25","31.44","85.92","133.86","25.39","66.53","512.4","4.65","72.22","22.13","75.27","187.05","145.28","17.12","16.22"
"2025-07-24 07:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","48.0","51","32","30.0","84.56","167.95","25.44","64.58","454.2","6.26","67.56","20.4","76.72","179.9","174.68","17.32","16.8"
"2025-07-24 07:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","34.0","31","31","32.18","75.61","281.37","25.47","65.04","435.1","5.04","68.83","23.01","75.02","195.14","178.77","18.4","19.2"
"2025-07-24 07:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","47.0","46","29","31.33","86.51","254.09","25.59","66.43","512.3","5.78","74.18","21.99","76.42","188.73","199.94","17.27","18.63"
"2025-07-24 07:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","63.0","55","33","32.18","81.33","280.66","25.74","66.25","531.9","6.98","76.31","23.02","77.67","188.55","185.24","17.46","15.52"
"2025-07-24 08:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","36.0","42","31","31.59","76.81","313.46","25.63","64.18","500.2","5.47","67.88","22.31","75.67","181.83","178.42","17.2","19.27"
"2025-07-24 08:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","39.0","53","33","32.42","77.65","345.34","25.7","64.13","523.0","6.12","73.33","23.31","76.37","189.58","199.74","17.87","19.2"
"2025-07-24 08:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","72.0","95","40","33.09","81.14","306.34","26.17","66.35","522.5","9.25","83.94","24.1","80.11","215.89","202.83","19.73","20.81"
"2025-07-24 08:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","106.0","75","45","32.63","80.47","422.86","26.18","64.86","540.8","10.18","82.6","23.55","80.81","218.66","181.53","18.21","19.02"
"2025-07-24 09:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","176.0","71","60","33.5","80.35","424.32","25.95","65.48","552.2","13.76","92.02","24.6","84.1","218.83","198.65","18.82","16.95"
"2025-07-24 09:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","186.0","155","82","33.58","78.71","409.16","26.03","65.83","602.4","18.92","97.94","24.69","88.78","246.31","183.07","21.36","22.83"
"2025-07-24 09:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","212.0","156","99","","75.12","447.83","26.11","63.84","619.7","21.4","99.79","25.01","90.13","252.37","205.93","20.08","18.02"
"2025-07-24 09:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","195.0","235","121","34.81","77.07","530.54","26.8","64.79","634.8","25.5","112.94","26.17","93.22","287.64","230.19","22.53","23.54"
"2025-07-24 10:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","280.0","228","144","35.4","76.0","565.49","26.48","66.43","712.3","30.23","121.87","26.88","97.11","308.99","231.04","22.46","21.65"
"2025-07-24 10:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","278.0","285","164","34.42","74.01","554.92","26.62","61.63","707.2","33.91","118.27","25.71","99.85","317.51","280.37","21.65","20.48"
"2025-07-24 10:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","324.0","275","184","35.35","76.71","559.95","26.12","64.28","754.9","36.97","131.89","26.82","101.64","329.5","255.06","22.58","22.13"
"2025-07-24 10:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","304.0","341","203","35.18","73.86","542.33","26.4","60.24","814.8","40.27","131.94","26.62","103.94","353.22","310.04","23.57","23.6"
"2025-07-24 11:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","337.0","324","216","36.51","75.69","642.53","26.9","63.18","771.4","42.01","146.46","28.21","104.73","375.78","325.03","23.93","27.21"
"2025-07-24 11:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","395.0","362","233","36.18","81.26","578.19","27.28","66.27","879.7","46.77","156.34","27.82","109.52","388.47","358.47","23.87","25.09"
"2025-07-24 11:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","416.0","395","251","35.54","77.16","614.34","27.17","63.39","925.1","50.23","150.99","27.05","112.21","388.8","365.23","23.28","24.68"
"2025-07-24 11:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","409.0","420","268","35.77","74.29","594.78","27.04","63.71","881.4","52.42","152.62","27.33","113.11","409.08","370.51","25.02","26.27"
"2025-07-24 12:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","406.0","414","281","35.72","73.74","611.52","26.82","64.38","968.1","53.33","153.58","27.27","112.66","396.31","397.56","23.53","22.81"
"2025-07-24 12:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","413.0","387","285","35.58","70.87","654.34","26.57","64.52","1052.2","53.05","148.95","27.09","111.66","395.79","392.83","23.64","23.72"
"2025-07-24 12:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","431.0","389","286","35.99","72.52","658.78","27.01","64.94","974.9","53.8","155.11","27.59","112.66","405.32","400.62","24.57","26.91"
"2025-07-24 12:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","399.0","362","280","36.46","73.53","654.28","27.19","62.99","980.5","51.29","157.75","28.15","109.72","400.59","387.39","23.45","20.35"
"2025-07-24 13:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","439.0","388","281","36.06","75.46","721.78","27.02","65.03","1007.5","53.56","158.78","27.68","113.01","410.77","397.69","24.64","25.84"
"2025-07-24 13:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","422.0","383","281","36.84","69.27","597.22","27.34","62.62","1048.7","52.84","156.59","28.61","111.91","392.7","384.37","23.67","23.51"
"2025-07-24 13:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","398.0","366","276","35.52","73.56","696.27","27.4","64.85","1017.8","51.02","149.61","27.03","109.87","402.0","409.61","24.14","25.68"
"2025-07-24 13:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","419.0","357","278","37.09","72.16","568.87","26.58","61.5","1074.4","51.6","161.04","28.9","110.47","402.86","398.68","23.68","24.12"
"2025-07-24 14:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","373.0","368","270","36.49","71.82","584.54","26.79","62.57","1070.4","49.7","153.48","28.18","108.72","384.38","374.44","23.1","23.45"
"2025-07-24 14:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","357.0","317","259","36.23","69.37","596.87","26.88","63.75","995.1","46.46","144.84","27.88","105.38","367.12","388.23","22.82","22.19"
"2025-07-24 14:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","359.0","310","250","36.74","72.1","569.78","27.52","61.95","982.2","45.45","150.35","28.48","105.13","381.18","381.98","23.86","23.78"
"2025-07-24 14:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","354.0","303","240","36.69","75.64","574.01","26.53","62.42","960.7","44.12","152.07","28.42","104.54","381.51","386.64","22.59","23.96"
"2025-07-24 15:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","337.0","303","231","36.57","73.81","529.14","26.96","66.85","994.6","42.72","146.89","28.28","103.69","363.87","387.33","22.3","23.36"
"2025-07-24 15:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","338.0","288","227","36.73","70.78","542.11","26.6","63.26","993.2","41.88","143.37","28.47","102.99","345.52","357.78","22.27","21.41"
"2025-07-24 15:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","296.0","284","219","37.13","72.21","505.17","27.18","63.17","922.2","39.62","145.25","28.95","100.7","353.91","354.52","22.46","23.96"
"2025-07-24 15:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","273.0","262","208","36.19","71.66","411.84","26.71","62.33","933.6","37.1","134.61","27.82","98.45","324.87","370.17","21.45","21.21"
"2025-07-24 16:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","274.0","246","198","36.84","73.99","425.33","26.8","62.41","888.0","35.67","139.51","28.6","97.71","328.98","348.52","21.67","22.36"
"2025-07-24 16:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","231.0","211","182","35.62","73.95","378.88","26.54","63.8","927.1","31.6","125.91","27.14","93.82","303.27","342.63","20.76","21.88"
"2025-07-24 16:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","227.0","195","168","36.51","76.38","309.06","26.21","61.75","844.0","29.63","131.16","28.21","92.82","303.87","341.4","20.61","21.81"
"2025-07-24 16:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","174.0","173","151","34.9","73.44","333.63","26.42","65.79","837.0","25.57","112.37","26.27","89.08","275.19","312.83","19.88","19.85"
"2025-07-24 17:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","149.0","171","134","35.37","74.67","321.71","26.35","64.18","818.5","23.09","112.66","26.85","87.74","269.3","311.82","19.45","19.95"
"2025-07-24 17:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","131.0","124","118","35.88","75.53","314.31","26.39","64.69","806.3","19.45","111.17","27.46","84.5","261.66","278.31","19.1","21.78"
"2025-07-24 17:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","96.0","74","96","35.83","75.99","303.97","26.51","66.38","710.3","14.59","103.44","27.39","80.26","243.45","265.12","18.52","19.59"
"2025-07-24 17:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","92.0","55","78","35.55","75.42","203.73","26.57","63.21","670.9","12.14","97.08","27.06","79.11","214.62","259.18","18.26","16.86"
"2025-07-24 18:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","56.0","62","60","34.1","69.12","142.57","26.66","64.19","574.5","9.5","80.35","25.32","77.67","200.75","254.61","17.72","15.94"
"2025-07-24 18:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","32.0","39","44","35.41","76.88","100.96","26.23","64.16","651.2","6.46","86.74","26.89","75.32","197.08","213.35","17.32","18.3"
"2025-07-24 18:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","55.0","15","36","34.5","74.82","136.68","26.56","62.75","561.6","5.68","79.71","25.8","75.27","187.15","210.79","17.43","17.21"
"2025-07-24 18:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","73.0","35","32","34.3","77.64","58.55","26.37","65.87","568.2","6.56","82.62","25.56","77.17","203.34","189.22","18.84","19.97"
"2025-07-24 19:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","60.0","27","29","34.5","78.96","19.86","25.58","62.82","607.9","5.58","82.63","25.79","76.12","197.23","181.3","17.39","16.89"
"2025-07-24 19:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","67.0","9","30","33.78","73.19","49.61","26.18","65.25","546.8","5.31","74.77","24.93","75.57","186.65","192.16","17.46","16.69"
"2025-07-24 19:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","21.0","54","30","33.17","73.99","59.75","25.67","62.14","512.2","5.28","72.57","24.2","75.52","180.3","187.08","17.05","16.22"
"2025-07-24 19:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","26.0","31","26","33.01","74.02","0.0","26.17","63.5","","4.31","70.06","24.01","74.63","175.43","180.89","17.05","18.94"
"2025-07-24 20:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","60.0","12","24","33.42","77.05","0.0","25.67","63.94","516.2","4.62","74.7","24.51","75.37","174.4","179.07","17.33","17.01"
"2025-07-24 20:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","57.0","29","25","32.32","76.37","0.0","26.11","62.8","567.0","5.18","70.38","23.18","76.07","178.4","172.49","17.63","19.09"
"2025-07-24 20:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","45.0","31","25","31.39","75.8","0.0","25.61","67.08","481.7","4.85","65.3","22.06","75.57","169.16","175.63","17.21","18.56"
"2025-07-24 20:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","15.0","0","22","32.42","74.56","0.0","25.85","64.54","534.8","2.55","63.4","23.3","72.53","167.47","166.29","16.9","19.06"
"2025-07-24 21:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","10.0","38","20","31.92","75.86","0.0","26.0","64.11","474.4","3.45","65.08","22.7","74.18","169.31","167.09","16.98","18.07"
"2025-07-24 21:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","32.0","0","15","30.75","82.36","0.0","25.94","64.28","526.6","2.46","62.49","21.3","73.38","160.04","164.86","16.97","16.55"
"2025-07-24 21:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","16.0","10","11","30.93","78.5","0.0","26.07","66.36","512.9","1.89","59.61","21.51","73.08","151.52","158.25","16.78","19.43"
"2025-07-24 21:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","40.0","48","17","29.92","73.32","0.0","25.53","61.43","543.3","4.49","56.75","20.31","76.17","165.13","154.86","18.15","17.18"
"2025-07-24 22:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","38.0","42","20","30.08","86.48","0.0","25.57","64.35","519.8","4.51","66.55","20.5","75.77","179.58","150.16","18.24","18.27"
"2025-07-24 22:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","19.0","23","21","30.82","81.03","13.97","25.37","63.39","503.1","3.35","63.6","21.38","73.88","155.38","145.15","16.92","15.55"
"2025-07-24 22:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","31.0","47","25","30.55","86.58","0.0","25.27","63.95","528.2","4.91","69.31","21.07","75.67","180.69","142.43","19.1","19.67"
"2025-07-24 22:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","40.0","33","24","29.56","81.5","3.2","25.81","63.54","488.2","4.65","60.95","19.87","75.42","162.46","175.7","17.15","16.82"
"2025-07-24 23:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","25.0","49","23","30.24","85.34","0.0","25.71","64.41","455.1","4.59","66.53","20.69","75.47","167.17","167.62","17.38","17.42"
"2025-07-24 23:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","26.0","4","22","28.74","76.25","7.36","25.54","61.29","469.0","3.05","50.92","18.88","73.28","136.32","140.06","17.0","14.68"
"2025-07-24 23:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","0.0","0","15","28.75","80.53","0.0","24.71","65.36","486.6","1.4","48.92","18.9","71.78","131.49","148.0","16.68","13.92"
"2025-07-24 23:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","19.0","0","11","28.73","79.63","79.49","25.3","63.28","498.8","1.66","50.84","18.87","72.73","148.86","140.96","18.19","15.42"
"2025-07-25 00:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_high","summer","27.0","6","8","29.46","81.75","0.0","25.55","65.55","499.3","1.84","58.65","19.76","76.3","185.15","118.22","19.74","19.64"
"2025-07-25 00:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_high","summer","1.0","16","7","28.61","78.91","0.0","25.66","64.29","526.4","1.22","51.57","18.73","75.47","168.69","131.18","16.59","17.54"
"2025-07-25 00:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_high","summer","7.0","0","8","28.21","85.89","0.0","25.02","65.47","445.6","0.98","53.25","18.25","74.95","175.71","145.64","17.22","15.83"
"2025-07-25 00:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_high","summer","3.0","0","6","29.05","85.11","0.0","25.71","65.2","439.0","0.66","55.04","19.26","74.75","172.68","146.74","16.6","15.05"
"2025-07-25 01:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_high","summer","0.0","10","4","28.19","83.8","0.0","25.09","65.43","497.8","0.7","51.78","18.22","75.11","","176.59","16.55","14.88"
"2025-07-25 01:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_high","summer","10.0","18","5","27.85","84.45","8.0","25.03","66.26","518.8","1.39","52.87","18.0","76.04","165.85","157.54","16.65","16.43"
"2025-07-25 01:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_high","summer","9.0","0","5","28.93","83.09","0.0","24.49","66.06","489.4","0.76","54.31","19.12","75.06","174.02","169.17","17.3","19.57"
"2025-07-25 01:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_high","summer","31.0","18","10","27.16","86.65","0.0","25.17","65.82","487.3","2.55","53.55","18.0","77.13","170.25","155.71","16.9","15.61"
"2025-07-25 02:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_high","summer","0.0","8","9","28.56","86.19","27.3","25.0","63.76","447.8","1.11","55.19","18.68","75.01","168.69","156.72","16.61","15.9"
"2025-07-25 02:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_high","summer","0.0","0","7","28.05","85.71","38.28","25.52","64.95","467.5","0.65","50.66","18.06","74.59","163.43","138.43","16.58","16.69"
"2025-07-25 02:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_high","summer","9.0","0","7","29.33","85.28","0.44","25.08","64.78","447.1","0.95","57.58","19.6","75.06","180.97","160.58","18.07","20.17"
"2025-07-25 02:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_high","summer","14.0","0","3","28.03","90.31","0.0","25.48","67.01","523.3","0.74","55.74","18.04","75.32","166.8","149.71","16.66","14.51"
"2025-07-25 03:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_high","summer","27.0","0","5","28.49","87.6","0.0","25.17","66.6","468.7","1.36","57.51","18.59","75.99","187.19","152.42","18.43","20.03"
